family,comparison,model_id,benchmark_id,metric,family_size,p_bonferroni,mean,se,t,p,ci_low,ci_high,n,calendar_days,missing_days,hac_lags,observed_family_size,target,year
estimator,nn_versus_regularized,nn3_textcore_dgtw_fit504_val126,ridge_textcore_dgtw_fit504_val126,ew_spread_bp,84,1.0,3.8172740211381715,3.963464965493715,0.9631153685907924,0.33548963002193377,-3.9509745652157973,11.585522607492141,252,252,0,5,56,dgtw,2019
estimator,nn_versus_regularized,nn3_textcore_dgtw_fit504_val126,ridge_textcore_dgtw_fit504_val126,ew_spread_bp,84,1.0,3.8172740211381715,4.3866595402848265,0.8702006586292574,0.3841907560733069,-4.780420690259119,12.414968732535462,252,252,0,21,56,dgtw,2019
estimator,nn_versus_regularized,nn3_textcore_dgtw_fit504_val126,ridge_textcore_dgtw_fit504_val126,ew_spread_bp,84,1.0,3.8172740211381715,4.8963986857704755,0.7796084972066571,0.4356213528370354,-5.779491056921215,13.414039099197558,252,252,0,63,56,dgtw,2019
estimator,nn_versus_regularized,nn3_textcore_dgtw_fit504_val126,lasso_textcore_dgtw_fit504_val126,ew_spread_bp,84,1.0,-2.4345295452625426,3.853610387544673,-0.631752901936125,0.5275483537847527,-9.987467115299541,5.118408024774457,252,252,0,5,56,dgtw,2019
estimator,nn_versus_regularized,nn3_textcore_dgtw_fit504_val126,lasso_textcore_dgtw_fit504_val126,ew_spread_bp,84,1.0,-2.4345295452625426,3.4464959363053604,-0.7063781853381076,0.4799529832407953,-9.189537453284702,4.320478362759616,252,252,0,21,56,dgtw,2019
estimator,nn_versus_regularized,nn3_textcore_dgtw_fit504_val126,lasso_textcore_dgtw_fit504_val126,ew_spread_bp,84,1.0,-2.4345295452625426,2.8424912646420095,-0.8564774061211243,0.39173376499917,-8.005710050330594,3.136650959805508,252,252,0,63,56,dgtw,2019
estimator,nn_versus_regularized,nn3_textcore_dgtw_fit504_val126,enet_textcore_dgtw_fit504_val126,ew_spread_bp,84,1.0,-2.492230940421863,3.8593970060450684,-0.6457565615867507,0.5184370236791213,-10.05651007431191,5.072048193468184,252,252,0,5,56,dgtw,2019
estimator,nn_versus_regularized,nn3_textcore_dgtw_fit504_val126,enet_textcore_dgtw_fit504_val126,ew_spread_bp,84,1.0,-2.492230940421863,3.456417408199999,-0.721044551653194,0.470882104371511,-9.266684576031139,4.282222695187413,252,252,0,21,56,dgtw,2019
estimator,nn_versus_regularized,nn3_textcore_dgtw_fit504_val126,enet_textcore_dgtw_fit504_val126,ew_spread_bp,84,1.0,-2.492230940421863,2.895189195546364,-0.860817988771039,0.3893382958534004,-8.166697492122228,3.182235611278502,252,252,0,63,56,dgtw,2019
feature,versus_core,nn3_textall_dgtw_fit504_val126,nn3_core_dgtw_fit504_val126,ew_spread_bp,60,1.0,-6.3125639888267,4.937457083048731,-1.2785050852389144,0.2010713928848632,-15.989802046814402,3.364674069161003,252,252,0,5,40,dgtw,2019
feature,versus_core,nn3_textall_dgtw_fit504_val126,nn3_core_dgtw_fit504_val126,ew_spread_bp,60,1.0,-6.3125639888267,4.914591628084338,-1.2844534127217562,0.1989833543065488,-15.94498657859407,3.3198586009406714,252,252,0,21,40,dgtw,2019
feature,versus_core,nn3_textall_dgtw_fit504_val126,nn3_core_dgtw_fit504_val126,ew_spread_bp,60,1.0,-6.3125639888267,3.6192290634726434,-1.744173656355922,0.08112881346601715,-13.40612260503371,0.780994627380311,252,252,0,63,40,dgtw,2019
feature,text_given_all,nn3_textall_dgtw_fit504_val126,nn3_all_dgtw_fit504_val126,ew_spread_bp,60,1.0,-7.498415738029852,5.1061672384140815,-1.4685017916410383,0.14196796992905583,-17.506319624359797,2.509488148300095,252,252,0,5,40,dgtw,2019
feature,text_given_all,nn3_textall_dgtw_fit504_val126,nn3_all_dgtw_fit504_val126,ew_spread_bp,60,1.0,-7.498415738029852,5.106155400872601,-1.4685051960518931,0.14196704586206343,-17.50629642320483,2.509464947145128,252,252,0,21,40,dgtw,2019
feature,text_given_all,nn3_textall_dgtw_fit504_val126,nn3_all_dgtw_fit504_val126,ew_spread_bp,60,1.0,-7.498415738029852,5.101946680683394,-1.4697166017864884,0.14163852444579753,-17.49804748321298,2.5012160071532765,252,252,0,63,40,dgtw,2019
estimator,versus_ols,nn3_textall_dgtw_fit504_val126,ols_textall_dgtw_fit504_val126,ew_spread_bp,84,1.0,-4.357750700451107,3.94069775281324,-1.1058322596144643,0.2687991292445212,-12.081376369922982,3.3658749690207674,252,252,0,5,56,dgtw,2019
estimator,versus_ols,nn3_textall_dgtw_fit504_val126,ols_textall_dgtw_fit504_val126,ew_spread_bp,84,1.0,-4.357750700451107,4.464136242078378,-0.9761688407659932,0.32898080154433096,-13.107296957004706,4.391795556102493,252,252,0,21,56,dgtw,2019
estimator,versus_ols,nn3_textall_dgtw_fit504_val126,ols_textall_dgtw_fit504_val126,ew_spread_bp,84,1.0,-4.357750700451107,4.956816725346077,-0.879142994770874,0.3793237482866223,-14.072932960095187,5.357431559192974,252,252,0,63,56,dgtw,2019
estimator,nn_versus_regularized,nn3_textall_dgtw_fit504_val126,ridge_textall_dgtw_fit504_val126,ew_spread_bp,84,1.0,-0.9520018041915277,3.9044118987420653,-0.24382719571627326,0.8073646567481136,-8.604508506535623,6.700504898152569,252,252,0,5,56,dgtw,2019
estimator,nn_versus_regularized,nn3_textall_dgtw_fit504_val126,ridge_textall_dgtw_fit504_val126,ew_spread_bp,84,1.0,-0.9520018041915277,3.957004663160546,-0.2405864751827568,0.8098756335758461,-8.707588430643245,6.8035848222601905,252,252,0,21,56,dgtw,2019
estimator,nn_versus_regularized,nn3_textall_dgtw_fit504_val126,ridge_textall_dgtw_fit504_val126,ew_spread_bp,84,1.0,-0.9520018041915277,4.119920214564222,-0.23107287389356013,0.817258188375651,-9.026897043915934,7.1228934355328795,252,252,0,63,56,dgtw,2019
estimator,nn_versus_regularized,nn3_textall_dgtw_fit504_val126,lasso_textall_dgtw_fit504_val126,ew_spread_bp,84,1.0,-2.0718856573258404,4.167704035564167,-0.49712878833186547,0.6190982347022087,-10.240435465253848,6.096664150602168,252,252,0,5,56,dgtw,2019
estimator,nn_versus_regularized,nn3_textall_dgtw_fit504_val126,lasso_textall_dgtw_fit504_val126,ew_spread_bp,84,1.0,-2.0718856573258404,4.727970807823666,-0.43821879227709337,0.6612276872053884,-11.33853816061697,7.19476684596529,252,252,0,21,56,dgtw,2019
estimator,nn_versus_regularized,nn3_textall_dgtw_fit504_val126,lasso_textall_dgtw_fit504_val126,ew_spread_bp,84,1.0,-2.0718856573258404,6.161824857982494,-0.3362454638160906,0.7366857715207145,-14.148840458015162,10.005069143363482,252,252,0,63,56,dgtw,2019
estimator,nn_versus_regularized,nn3_textall_dgtw_fit504_val126,enet_textall_dgtw_fit504_val126,ew_spread_bp,84,1.0,-2.3072222411067433,4.168980924266955,-0.5534259530133085,0.5799717715617176,-10.47827470490448,5.863830222690995,252,252,0,5,56,dgtw,2019
estimator,nn_versus_regularized,nn3_textall_dgtw_fit504_val126,enet_textall_dgtw_fit504_val126,ew_spread_bp,84,1.0,-2.3072222411067433,4.718963166980383,-0.48892567275177773,0.6248943193621515,-11.556220092759366,6.94177561054588,252,252,0,21,56,dgtw,2019
estimator,nn_versus_regularized,nn3_textall_dgtw_fit504_val126,enet_textall_dgtw_fit504_val126,ew_spread_bp,84,1.0,-2.3072222411067433,6.118704890146208,-0.37707689495245644,0.7061164611710429,-14.299663457822419,9.685218975608933,252,252,0,63,56,dgtw,2019
estimator,versus_ols,nn3_core_dgtw_fit252_val126,ols_core_dgtw_fit252_val126,ew_spread_bp,84,1.0,0.9815779485751611,3.374514233569738,0.2908797772462784,0.7711432683105821,-5.632348414539309,7.5955043116896315,252,252,0,5,56,dgtw,2019
estimator,versus_ols,nn3_core_dgtw_fit252_val126,ols_core_dgtw_fit252_val126,ew_spread_bp,84,1.0,0.9815779485751611,3.0908108986280642,0.31757942519578264,0.7508039830861091,-5.076300095759724,7.039455992910047,252,252,0,21,56,dgtw,2019
estimator,versus_ols,nn3_core_dgtw_fit252_val126,ols_core_dgtw_fit252_val126,ew_spread_bp,84,1.0,0.9815779485751611,2.8690261298616213,0.3421293164111073,0.7322535759359408,-4.641609936657953,6.604765833808275,252,252,0,63,56,dgtw,2019
estimator,nn_versus_regularized,nn3_core_dgtw_fit252_val126,ridge_core_dgtw_fit252_val126,ew_spread_bp,84,1.0,-0.5106468548457405,3.165281865473689,-0.16132745093439615,0.8718355037144491,-6.714485312091927,5.6931916024004465,252,252,0,5,56,dgtw,2019
estimator,nn_versus_regularized,nn3_core_dgtw_fit252_val126,ridge_core_dgtw_fit252_val126,ew_spread_bp,84,1.0,-0.5106468548457405,2.929381639835154,-0.1743189920704481,0.8616147742343135,-6.252129365895526,5.230835656204046,252,252,0,21,56,dgtw,2019
estimator,nn_versus_regularized,nn3_core_dgtw_fit252_val126,ridge_core_dgtw_fit252_val126,ew_spread_bp,84,1.0,-0.5106468548457405,2.5060585301235436,-0.203764935538264,0.8385371953105292,-5.4224313170372715,4.401137607345791,252,252,0,63,56,dgtw,2019
estimator,nn_versus_regularized,nn3_core_dgtw_fit252_val126,lasso_core_dgtw_fit252_val126,ew_spread_bp,84,1.0,1.00050799859402,3.252725991192217,0.307590618239351,0.7583938598912965,-5.374717795720075,7.375733792908115,252,252,0,5,56,dgtw,2019
estimator,nn_versus_regularized,nn3_core_dgtw_fit252_val126,lasso_core_dgtw_fit252_val126,ew_spread_bp,84,1.0,1.00050799859402,3.2187841137716955,0.31083414209524235,0.7559267128192444,-5.30819293840818,7.309208935596219,252,252,0,21,56,dgtw,2019
estimator,nn_versus_regularized,nn3_core_dgtw_fit252_val126,lasso_core_dgtw_fit252_val126,ew_spread_bp,84,1.0,1.00050799859402,3.2713989812561666,0.30583490559437676,0.7597303502087219,-5.41131618372909,7.412332180917129,252,252,0,63,56,dgtw,2019
estimator,nn_versus_regularized,nn3_core_dgtw_fit252_val126,enet_core_dgtw_fit252_val126,ew_spread_bp,84,1.0,1.0092599437837537,3.2548755420577105,0.31007635491515795,0.7565028927410884,-5.370178892809645,7.388698780377152,252,252,0,5,56,dgtw,2019
estimator,nn_versus_regularized,nn3_core_dgtw_fit252_val126,enet_core_dgtw_fit252_val126,ew_spread_bp,84,1.0,1.0092599437837537,3.2193729867138106,0.3134958105037591,0.7539040031313737,-5.300595162976461,7.319115050543968,252,252,0,21,56,dgtw,2019
estimator,nn_versus_regularized,nn3_core_dgtw_fit252_val126,enet_core_dgtw_fit252_val126,ew_spread_bp,84,1.0,1.0092599437837537,3.2743711141843326,0.30823016346916654,0.7579072019130824,-5.408389512035828,7.426909399603335,252,252,0,63,56,dgtw,2019
history,versus_fit504,nn3_core_dgtw_fit252_val126,nn3_core_dgtw_fit504_val126,ew_spread_bp,40,1.0,-1.7926423913034808,3.2987124642180086,-0.5434369957214333,0.5868289593298245,-8.258000016524148,4.672715233917187,252,252,0,5,20,dgtw,2019
history,versus_fit504,nn3_core_dgtw_fit252_val126,nn3_core_dgtw_fit504_val126,ew_spread_bp,40,1.0,-1.7926423913034808,3.6350960973223088,-0.4931485559966297,0.6219076241743411,-8.917299822397313,5.332015039790352,252,252,0,21,20,dgtw,2019
history,versus_fit504,nn3_core_dgtw_fit252_val126,nn3_core_dgtw_fit504_val126,ew_spread_bp,40,1.0,-1.7926423913034808,2.8917935817919194,-0.6199067604931393,0.5353191746125621,-7.460453662339726,3.8751688797327644,252,252,0,63,20,dgtw,2019
feature,versus_core,nn3_all_dgtw_fit252_val126,nn3_core_dgtw_fit252_val126,ew_spread_bp,60,1.0,-3.5612306912470846,5.409138817209682,-0.6583729520707984,0.5102985112731393,-14.162947960355648,7.040486577861479,252,252,0,5,40,dgtw,2019
feature,versus_core,nn3_all_dgtw_fit252_val126,nn3_core_dgtw_fit252_val126,ew_spread_bp,60,1.0,-3.5612306912470846,6.447786695036627,-0.55231831629735,0.5807302836631472,-16.198660393515418,9.076199011021249,252,252,0,21,40,dgtw,2019
feature,versus_core,nn3_all_dgtw_fit252_val126,nn3_core_dgtw_fit252_val126,ew_spread_bp,60,1.0,-3.5612306912470846,5.7121811943221745,-0.6234449801394424,0.5329921474446668,-14.756900105285538,7.634438722791369,252,252,0,63,40,dgtw,2019
estimator,versus_ols,nn3_all_dgtw_fit252_val126,ols_all_dgtw_fit252_val126,ew_spread_bp,84,1.0,-1.999653468206043,4.729140110133774,-0.42283658797105894,0.6724144909509289,-11.268597761912025,7.269290825499938,252,252,0,5,56,dgtw,2019
estimator,versus_ols,nn3_all_dgtw_fit252_val126,ols_all_dgtw_fit252_val126,ew_spread_bp,84,1.0,-1.999653468206043,4.024813649012107,-0.49683131756841936,0.6193080085434848,-9.888143264755007,5.888836328342921,252,252,0,21,56,dgtw,2019
estimator,versus_ols,nn3_all_dgtw_fit252_val126,ols_all_dgtw_fit252_val126,ew_spread_bp,84,1.0,-1.999653468206043,2.157927929000071,-0.9266544268383567,0.35410598644771907,-6.229114490279289,2.229807553867203,252,252,0,63,56,dgtw,2019
estimator,nn_versus_regularized,nn3_all_dgtw_fit252_val126,ridge_all_dgtw_fit252_val126,ew_spread_bp,84,1.0,0.003036673506410388,4.766319575859074,0.0006371107639930045,0.9994916591922788,-9.338778033985601,9.34485138099842,252,252,0,5,56,dgtw,2019
estimator,nn_versus_regularized,nn3_all_dgtw_fit252_val126,ridge_all_dgtw_fit252_val126,ew_spread_bp,84,1.0,0.003036673506410388,4.549775356275316,0.000667433723342413,0.9994674649763238,-8.914359162541103,8.920432509553923,252,252,0,21,56,dgtw,2019
estimator,nn_versus_regularized,nn3_all_dgtw_fit252_val126,ridge_all_dgtw_fit252_val126,ew_spread_bp,84,1.0,0.003036673506410388,3.4930180702651787,0.0008693552238565584,0.9993063549764052,-6.843152941560939,6.84922628857376,252,252,0,63,56,dgtw,2019
estimator,nn_versus_regularized,nn3_all_dgtw_fit252_val126,lasso_all_dgtw_fit252_val126,ew_spread_bp,84,1.0,-3.2074750847698117,4.433135815161363,-0.7235228557176657,0.46935871739200874,-11.896261621060697,5.481311451521075,252,252,0,5,56,dgtw,2019
estimator,nn_versus_regularized,nn3_all_dgtw_fit252_val126,lasso_all_dgtw_fit252_val126,ew_spread_bp,84,1.0,-3.2074750847698117,3.677365956041561,-0.8722208023654096,0.3830879331313709,-10.414979916584976,4.000029747045351,252,252,0,21,56,dgtw,2019
estimator,nn_versus_regularized,nn3_all_dgtw_fit252_val126,lasso_all_dgtw_fit252_val126,ew_spread_bp,84,1.0,-3.2074750847698117,2.7898049197890344,-1.149713036211995,0.2502620832805994,-8.675392251448974,2.2604420819093503,252,252,0,63,56,dgtw,2019
estimator,nn_versus_regularized,nn3_all_dgtw_fit252_val126,enet_all_dgtw_fit252_val126,ew_spread_bp,84,1.0,-3.429771195095314,4.424322580243223,-0.7752082116279064,0.43821663669332167,-12.101284108359355,5.2417417181687265,252,252,0,5,56,dgtw,2019
estimator,nn_versus_regularized,nn3_all_dgtw_fit252_val126,enet_all_dgtw_fit252_val126,ew_spread_bp,84,1.0,-3.429771195095314,3.714726984801037,-0.9232902469356075,0.35585596912072215,-10.710502297704416,3.8509599075137873,252,252,0,21,56,dgtw,2019
estimator,nn_versus_regularized,nn3_all_dgtw_fit252_val126,enet_all_dgtw_fit252_val126,ew_spread_bp,84,1.0,-3.429771195095314,2.807560215421181,-1.2216198164714307,0.22185143124099516,-8.932488101748344,2.0729457115577166,252,252,0,63,56,dgtw,2019
history,versus_fit504,nn3_all_dgtw_fit252_val126,nn3_all_dgtw_fit504_val126,ew_spread_bp,40,1.0,-6.539724831753719,4.746609322065778,-1.3777676627718662,0.1682750330308851,-15.842908151684725,2.763458488177288,252,252,0,5,20,dgtw,2019
history,versus_fit504,nn3_all_dgtw_fit252_val126,nn3_all_dgtw_fit504_val126,ew_spread_bp,40,1.0,-6.539724831753719,4.951249952457074,-1.3208230031910142,0.18656038778307305,-16.24399641702524,3.1645467535178016,252,252,0,21,20,dgtw,2019
history,versus_fit504,nn3_all_dgtw_fit252_val126,nn3_all_dgtw_fit504_val126,ew_spread_bp,40,1.0,-6.539724831753719,4.35423980221733,-1.5019211455518515,0.13311747488466202,-15.073878024150492,1.994428360643055,252,252,0,63,20,dgtw,2019
feature,versus_core,nn3_textcore_dgtw_fit252_val126,nn3_core_dgtw_fit252_val126,ew_spread_bp,60,0.6109459359786321,-15.882949877918652,6.181166290962871,-2.569571684414995,0.010182432266310536,-27.997813190658906,-3.768086565178397,252,252,0,5,40,dgtw,2019
feature,versus_core,nn3_textcore_dgtw_fit252_val126,nn3_core_dgtw_fit252_val126,ew_spread_bp,60,0.22835156911879576,-15.882949877918652,5.488575113229242,-2.8938202630470706,0.0038058594853132626,-26.640359426290814,-5.125540329546489,252,252,0,21,40,dgtw,2019
feature,versus_core,nn3_textcore_dgtw_fit252_val126,nn3_core_dgtw_fit252_val126,ew_spread_bp,60,0.0038870048512005158,-15.882949877918652,3.976031862491479,-3.994673691564938,6.478341418667527e-05,-23.67582912978566,-8.09007062605164,252,252,0,63,40,dgtw,2019
estimator,versus_ols,nn3_textcore_dgtw_fit252_val126,ols_textcore_dgtw_fit252_val126,ew_spread_bp,84,1.0,-7.3855098800232355,5.990339007250652,-1.2329034919532735,0.21761177249224195,-19.126358589419937,4.355338829373464,252,252,0,5,56,dgtw,2019
estimator,versus_ols,nn3_textcore_dgtw_fit252_val126,ols_textcore_dgtw_fit252_val126,ew_spread_bp,84,1.0,-7.3855098800232355,5.553650027819125,-1.3298479095780307,0.1835683870345619,-18.270463917288588,3.4994441572421184,252,252,0,21,56,dgtw,2019
estimator,versus_ols,nn3_textcore_dgtw_fit252_val126,ols_textcore_dgtw_fit252_val126,ew_spread_bp,84,1.0,-7.3855098800232355,5.895861526711274,-1.2526599966032261,0.21032947023006054,-18.94118613021267,4.170166370166198,252,252,0,63,56,dgtw,2019
estimator,nn_versus_regularized,nn3_textcore_dgtw_fit252_val126,ridge_textcore_dgtw_fit252_val126,ew_spread_bp,84,1.0,1.1561150557546218,5.627169529694587,0.20545232370444855,0.8372187436578586,-9.872934557347962,12.185164668857206,252,252,0,5,56,dgtw,2019
estimator,nn_versus_regularized,nn3_textcore_dgtw_fit252_val126,ridge_textcore_dgtw_fit252_val126,ew_spread_bp,84,1.0,1.1561150557546218,5.017400876034483,0.23042110533299878,0.8177645626530105,-8.67780995727268,10.990040068781925,252,252,0,21,56,dgtw,2019
estimator,nn_versus_regularized,nn3_textcore_dgtw_fit252_val126,ridge_textcore_dgtw_fit252_val126,ew_spread_bp,84,1.0,1.1561150557546218,4.525310659430745,0.25547750038890227,0.7983543192523395,-7.713330855584839,10.025560967094084,252,252,0,63,56,dgtw,2019
estimator,nn_versus_regularized,nn3_textcore_dgtw_fit252_val126,lasso_textcore_dgtw_fit252_val126,ew_spread_bp,84,1.0,-3.340862430265128,5.513798370169038,-0.6059094304826214,0.544574896860294,-14.147708653812092,7.465983793281836,252,252,0,5,56,dgtw,2019
estimator,nn_versus_regularized,nn3_textcore_dgtw_fit252_val126,lasso_textcore_dgtw_fit252_val126,ew_spread_bp,84,1.0,-3.340862430265128,6.0733901240484895,-0.5500819743221315,0.5822631496641286,-15.24448833746142,8.562763476931163,252,252,0,21,56,dgtw,2019
estimator,nn_versus_regularized,nn3_textcore_dgtw_fit252_val126,lasso_textcore_dgtw_fit252_val126,ew_spread_bp,84,1.0,-3.340862430265128,6.515710311718128,-0.512739558764112,0.6081335139893282,-16.111419974928907,9.429695114398651,252,252,0,63,56,dgtw,2019
estimator,nn_versus_regularized,nn3_textcore_dgtw_fit252_val126,enet_textcore_dgtw_fit252_val126,ew_spread_bp,84,1.0,-3.5101584721492984,5.508625487118788,-0.6372113116706432,0.5239872105606488,-14.306866031221535,7.286549086922939,252,252,0,5,56,dgtw,2019
estimator,nn_versus_regularized,nn3_textcore_dgtw_fit252_val126,enet_textcore_dgtw_fit252_val126,ew_spread_bp,84,1.0,-3.5101584721492984,6.09348327391264,-0.5760512196984201,0.5645805616436793,-15.45316622941529,8.432849285116694,252,252,0,21,56,dgtw,2019
estimator,nn_versus_regularized,nn3_textcore_dgtw_fit252_val126,enet_textcore_dgtw_fit252_val126,ew_spread_bp,84,1.0,-3.5101584721492984,6.566081943956956,-0.5345895013357009,0.5929337449470151,-16.379442601843678,9.35912565754508,252,252,0,63,56,dgtw,2019
history,versus_fit504,nn3_textcore_dgtw_fit252_val126,nn3_textcore_dgtw_fit504_val126,ew_spread_bp,40,1.0,-9.116265037948617,5.272041800226209,-1.7291716157405017,0.08377838479148302,-19.449277091381695,1.2167470154844633,252,252,0,5,20,dgtw,2019
history,versus_fit504,nn3_textcore_dgtw_fit252_val126,nn3_textcore_dgtw_fit504_val126,ew_spread_bp,40,1.0,-9.116265037948617,5.101258537518984,-1.7870619516536692,0.07392747618235086,-19.114548047313292,0.8820179714160581,252,252,0,21,20,dgtw,2019
history,versus_fit504,nn3_textcore_dgtw_fit252_val126,nn3_textcore_dgtw_fit504_val126,ew_spread_bp,40,0.8249217916092284,-9.116265037948617,3.9382257498975375,-2.3148152535912394,0.02062304479023071,-16.835045670736037,-1.3974844051611974,252,252,0,63,20,dgtw,2019
feature,versus_core,nn3_textall_dgtw_fit252_val126,nn3_core_dgtw_fit252_val126,ew_spread_bp,60,1.0,-4.75653745807954,4.767894648630912,-0.9976179862626301,0.318464635980644,-14.101439251477384,4.588364335318303,252,252,0,5,40,dgtw,2019
feature,versus_core,nn3_textall_dgtw_fit252_val126,nn3_core_dgtw_fit252_val126,ew_spread_bp,60,1.0,-4.75653745807954,4.180263918084995,-1.1378557792730322,0.2551807089077043,-12.949704183398424,3.4366292672393435,252,252,0,21,40,dgtw,2019
feature,versus_core,nn3_textall_dgtw_fit252_val126,nn3_core_dgtw_fit252_val126,ew_spread_bp,60,1.0,-4.75653745807954,4.13085767420677,-1.1514648611060938,0.24954104333082627,-12.852869724785702,3.339794808626621,252,252,0,63,40,dgtw,2019
feature,text_given_all,nn3_textall_dgtw_fit252_val126,nn3_all_dgtw_fit252_val126,ew_spread_bp,60,1.0,-1.1953067668324553,5.435632230802312,-0.2199020677040958,0.8259474259333544,-11.848950172410099,9.458336638745187,252,252,0,5,40,dgtw,2019
feature,text_given_all,nn3_textall_dgtw_fit252_val126,nn3_all_dgtw_fit252_val126,ew_spread_bp,60,1.0,-1.1953067668324553,4.898131987811885,-0.24403318853121148,0.8072051160635044,-10.795469054467333,8.404855520802421,252,252,0,21,40,dgtw,2019
feature,text_given_all,nn3_textall_dgtw_fit252_val126,nn3_all_dgtw_fit252_val126,ew_spread_bp,60,1.0,-1.1953067668324553,3.6427357648216114,-0.32813435944920666,0.7428100758570604,-8.334937671078782,5.944324137413872,252,252,0,63,40,dgtw,2019
estimator,versus_ols,nn3_textall_dgtw_fit252_val126,ols_textall_dgtw_fit252_val126,ew_spread_bp,84,1.0,-1.769220379124032,4.946161890995487,-0.35769560683909407,0.7205711211174148,-11.463519547179716,7.925078788931652,252,252,0,5,56,dgtw,2019
estimator,versus_ols,nn3_textall_dgtw_fit252_val126,ols_textall_dgtw_fit252_val126,ew_spread_bp,84,1.0,-1.769220379124032,4.544341727645167,-0.38932379762752223,0.6970366343026149,-10.675966498751087,7.137525740503023,252,252,0,21,56,dgtw,2019
estimator,versus_ols,nn3_textall_dgtw_fit252_val126,ols_textall_dgtw_fit252_val126,ew_spread_bp,84,1.0,-1.769220379124032,3.0693653364383304,-0.5764124453093038,0.5643364343449497,-7.785065893938826,4.246625135690762,252,252,0,63,56,dgtw,2019
estimator,nn_versus_regularized,nn3_textall_dgtw_fit252_val126,ridge_textall_dgtw_fit252_val126,ew_spread_bp,84,1.0,-2.442263474588196,4.466342900686561,-0.5468150406035269,0.5845058088492856,-11.19613470254001,6.311607753363618,252,252,0,5,56,dgtw,2019
estimator,nn_versus_regularized,nn3_textall_dgtw_fit252_val126,ridge_textall_dgtw_fit252_val126,ew_spread_bp,84,1.0,-2.442263474588196,3.553864613198683,-0.6872134254968194,0.49194824531176873,-9.407710122388984,4.523183173212592,252,252,0,21,56,dgtw,2019
estimator,nn_versus_regularized,nn3_textall_dgtw_fit252_val126,ridge_textall_dgtw_fit252_val126,ew_spread_bp,84,1.0,-2.442263474588196,2.705267452695263,-0.9027807850033327,0.3666422511255192,-7.744490250419326,2.859963301242934,252,252,0,63,56,dgtw,2019
estimator,nn_versus_regularized,nn3_textall_dgtw_fit252_val126,lasso_textall_dgtw_fit252_val126,ew_spread_bp,84,1.0,0.4310516454812569,4.150470795531618,0.10385608445801513,0.917283558100969,-7.70372163264602,8.565824923608533,252,252,0,5,56,dgtw,2019
estimator,nn_versus_regularized,nn3_textall_dgtw_fit252_val126,lasso_textall_dgtw_fit252_val126,ew_spread_bp,84,1.0,0.4310516454812569,3.6785757888785895,0.11717894919671143,0.9067182480922837,-6.778824415121796,7.64092770608431,252,252,0,21,56,dgtw,2019
estimator,nn_versus_regularized,nn3_textall_dgtw_fit252_val126,lasso_textall_dgtw_fit252_val126,ew_spread_bp,84,1.0,0.4310516454812569,2.493385751812535,0.17287804150156447,0.8627472921003723,-4.455894627636638,5.3179979185991515,252,252,0,63,56,dgtw,2019
estimator,nn_versus_regularized,nn3_textall_dgtw_fit252_val126,enet_textall_dgtw_fit252_val126,ew_spread_bp,84,1.0,0.19438252130372877,4.126587471602758,0.047104907539553736,0.9624296160304658,-7.8935803020918796,8.282345344699337,252,252,0,5,56,dgtw,2019
estimator,nn_versus_regularized,nn3_textall_dgtw_fit252_val126,enet_textall_dgtw_fit252_val126,ew_spread_bp,84,1.0,0.19438252130372877,3.7055087511967146,0.052457714812021924,0.9581639876082549,-7.068281175439823,7.457046218047282,252,252,0,21,56,dgtw,2019
estimator,nn_versus_regularized,nn3_textall_dgtw_fit252_val126,enet_textall_dgtw_fit252_val126,ew_spread_bp,84,1.0,0.19438252130372877,2.4852379235177273,0.07821485398411683,0.9376571464442521,-4.676594301804125,5.065359344411584,252,252,0,63,56,dgtw,2019
history,versus_fit504,nn3_textall_dgtw_fit252_val126,nn3_textall_dgtw_fit504_val126,ew_spread_bp,40,1.0,-0.23661586055632033,4.894992906912279,-0.04833834594983625,0.9614465946096854,-9.830625662683412,9.357393941570772,252,252,0,5,20,dgtw,2019
history,versus_fit504,nn3_textall_dgtw_fit252_val126,nn3_textall_dgtw_fit504_val126,ew_spread_bp,40,1.0,-0.23661586055632033,5.099632349487632,-0.04639861157443899,0.9629925431259297,-10.231711599947458,9.758479878834818,252,252,0,21,20,dgtw,2019
history,versus_fit504,nn3_textall_dgtw_fit252_val126,nn3_textall_dgtw_fit504_val126,ew_spread_bp,40,1.0,-0.23661586055632033,3.983120196264288,-0.05940464984668025,0.9526298095601526,-8.043387991328437,7.570156270215796,252,252,0,63,20,dgtw,2019
estimator,versus_ols,ridge_core_dgtw_fit504_val126,ols_core_dgtw_fit504_val126,cap_spread_bp,84,1.0,0.22239919463137994,0.8841907039866493,0.2515285374847574,0.8014055014996133,-1.5105827406475687,1.9553811299103285,252,252,0,5,56,dgtw,2019
estimator,versus_ols,ridge_core_dgtw_fit504_val126,ols_core_dgtw_fit504_val126,cap_spread_bp,84,1.0,0.22239919463137994,0.9743919511701051,0.22824408018181017,0.8194564946619609,-1.6873739364877371,2.132172325750497,252,252,0,21,56,dgtw,2019
estimator,versus_ols,ridge_core_dgtw_fit504_val126,ols_core_dgtw_fit504_val126,cap_spread_bp,84,1.0,0.22239919463137994,0.8920168782602693,0.24932173376038871,0.8031119209267586,-1.525921760360598,1.9707201496233577,252,252,0,63,56,dgtw,2019
