model_id,portfolio,decile,mean_bp,n_days,target,scope,horizon
ld3_lasso_characteristics_full_raw_standard_expanded_none_fixed504_union,cap_raw,10,4.579999780653415,2266,raw,full,1
ld3_enet_characteristics_full_raw_standard_original_none_fixed504_union,cap_raw,1,-10.696010340746234,2266,raw,full,1
ld3_enet_characteristics_full_raw_standard_original_none_fixed504_union,cap_raw,2,-1.9478692273721585,2266,raw,full,1
ld3_enet_characteristics_full_raw_standard_original_none_fixed504_union,cap_raw,3,0.8026351260423579,2266,raw,full,1
ld3_enet_characteristics_full_raw_standard_original_none_fixed504_union,cap_raw,4,3.0216165417513063,2266,raw,full,1
ld3_enet_characteristics_full_raw_standard_original_none_fixed504_union,cap_raw,5,-0.2433333985990551,2266,raw,full,1
ld3_enet_characteristics_full_raw_standard_original_none_fixed504_union,cap_raw,6,1.9054953639284986,2266,raw,full,1
ld3_enet_characteristics_full_raw_standard_original_none_fixed504_union,cap_raw,7,2.777395650511395,2266,raw,full,1
ld3_enet_characteristics_full_raw_standard_original_none_fixed504_union,cap_raw,8,3.7067083152997853,2266,raw,full,1
ld3_enet_characteristics_full_raw_standard_original_none_fixed504_union,cap_raw,9,4.946261359031888,2266,raw,full,1
ld3_enet_characteristics_full_raw_standard_original_none_fixed504_union,cap_raw,10,4.631472728366818,2266,raw,full,1
ld3_enet_characteristics_full_raw_standard_expanded_none_fixed504_union,cap_raw,1,-9.004855879614329,2266,raw,full,1
ld3_enet_characteristics_full_raw_standard_expanded_none_fixed504_union,cap_raw,2,-2.245526608220857,2266,raw,full,1
ld3_enet_characteristics_full_raw_standard_expanded_none_fixed504_union,cap_raw,3,-0.8183697144442842,2266,raw,full,1
ld3_enet_characteristics_full_raw_standard_expanded_none_fixed504_union,cap_raw,4,3.1051740259947223,2266,raw,full,1
ld3_enet_characteristics_full_raw_standard_expanded_none_fixed504_union,cap_raw,5,2.0341404777129597,2266,raw,full,1
ld3_enet_characteristics_full_raw_standard_expanded_none_fixed504_union,cap_raw,6,1.605449305818242,2266,raw,full,1
ld3_enet_characteristics_full_raw_standard_expanded_none_fixed504_union,cap_raw,7,1.839690394577873,2266,raw,full,1
ld3_enet_characteristics_full_raw_standard_expanded_none_fixed504_union,cap_raw,8,4.5449721792625954,2266,raw,full,1
ld3_enet_characteristics_full_raw_standard_expanded_none_fixed504_union,cap_raw,9,4.821931342306957,2266,raw,full,1
ld3_enet_characteristics_full_raw_standard_expanded_none_fixed504_union,cap_raw,10,4.469482556643628,2266,raw,full,1
