model_id,estimator,feature_set,fit_days,metric,mean,se,t,p,ci_low,ci_high,n,calendar_days,missing_days,hac_lags,basis,interaction_term,n_features,representation,transform,penalty_grid,pca_grid,history_policy,refit_policy,target,year
li1_enet_agreement_c_joint_raw_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,-10.104400929518572,20.877400441355622,-0.4839875039951319,0.6283947375058483,-51.02335388539622,30.814552026359078,253,253,0,5,agreement_c,,296,pca_interactions,standard,original,fixed16,fixed504,union,raw,2020
li1_enet_agreement_c_joint_raw_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,-6.5658968534458,27.424003153776084,-0.23942153217487958,0.8107787351909925,-60.31595534675978,47.18416163986818,253,253,0,5,agreement_c,,296,pca_interactions,standard,original,fixed16,fixed504,union,raw,2020
li1_ols_text_c_joint_raw_fixed504_union,ols,characteristics_textcore,504,rank_ic,0.0708569054896889,0.006986565285342029,10.141879821598215,3.601022664755749e-24,0.057163489154780714,0.08455032182459708,253,253,0,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,raw,2020
li1_ols_text_c_joint_raw_fixed504_union,ols,characteristics_textcore,504,ew_spread_bp,16.154167122922786,17.66358231314332,0.9145464853356847,0.36042976357154566,-18.46581804879682,50.77415229464239,253,253,0,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,raw,2020
li1_ols_text_c_joint_raw_fixed504_union,ols,characteristics_textcore,504,cap_spread_bp,3.841496316356677,23.02495845822015,0.16684053190919973,0.8674955257777612,-41.28659300728571,48.96958563999906,253,253,0,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,raw,2020
li1_ridge_text_c_joint_raw_fixed504_union,ridge,characteristics_textcore,504,rank_ic,0.07139890246142676,0.007809212126829507,9.142907287167557,6.079550629865244e-20,0.05609312794520749,0.08670467697764603,253,253,0,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,raw,2020
li1_ridge_text_c_joint_raw_fixed504_union,ridge,characteristics_textcore,504,ew_spread_bp,-0.5880165876057776,19.3327659420467,-0.030415543713116826,0.9757356485005748,-38.47954155555988,37.30350838034832,253,253,0,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,raw,2020
li1_ridge_text_c_joint_raw_fixed504_union,ridge,characteristics_textcore,504,cap_spread_bp,8.348638527122183,24.833815521049424,0.33618025873010865,0.7367349387128671,-40.32474549284648,57.02202254709085,253,253,0,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,raw,2020
li1_enet_text_c_joint_raw_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.07010286992920654,0.008210304342920893,8.538400892489545,1.36092047034095e-17,0.054010969114968804,0.08619477074344428,253,253,0,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,raw,2020
li1_enet_text_c_joint_raw_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,-10.381074035413915,20.732121751089988,-0.500724149705909,0.6165652737899723,-51.01528599064977,30.25313791982194,253,253,0,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,raw,2020
li1_enet_text_c_joint_raw_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,-9.297568225819578,27.613589238001392,-0.33670263382582694,0.7363410776881655,-63.419208616185145,44.82407216454598,253,253,0,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,raw,2020
li1_ols_text_s_joint_raw_fixed504_union,ols,characteristics_textcore,504,rank_ic,0.07063807329756597,0.006996935308057969,10.095573302816756,5.779238296156416e-24,0.05692433209161568,0.08435181450351625,253,253,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw,2020
li1_ols_text_s_joint_raw_fixed504_union,ols,characteristics_textcore,504,ew_spread_bp,15.827882525936491,17.827023360605605,0.887858965895179,0.3746166197678841,-19.112441212404693,50.76820626427768,253,253,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw,2020
li1_ols_text_s_joint_raw_fixed504_union,ols,characteristics_textcore,504,cap_spread_bp,-5.871842306253878,22.841961956614036,-0.25706383354489604,0.7971294962034287,-50.64126507745145,38.8975804649437,253,253,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw,2020
li1_ridge_text_s_joint_raw_fixed504_union,ridge,characteristics_textcore,504,rank_ic,0.07042637134180021,0.007843619243059869,8.97881056683295,2.7370956281345144e-19,0.05505316011695755,0.08579958256664288,253,253,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw,2020
li1_ridge_text_s_joint_raw_fixed504_union,ridge,characteristics_textcore,504,ew_spread_bp,-0.9600136514093436,19.549138355526065,-0.04910772198499332,0.9608334495799132,-39.27562075703101,37.355593454212325,253,253,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw,2020
li1_ridge_text_s_joint_raw_fixed504_union,ridge,characteristics_textcore,504,cap_spread_bp,0.7495818510838664,26.05762665272851,0.028766313259207636,0.9770509678798924,-50.32242791085501,51.82159161302275,253,253,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw,2020
li1_enet_text_s_joint_raw_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.07010438271445657,0.008213629089171634,8.535128863668566,1.3999930223826216e-17,0.05400596551730964,0.0862027999116035,253,253,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw,2020
li1_enet_text_s_joint_raw_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,-10.6548212419061,20.73760612826082,-0.5137922466077659,0.607397249294837,-51.29978237887442,29.99013989506222,253,253,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw,2020
li1_enet_text_s_joint_raw_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,-8.911932234345606,27.457787019569473,-0.3245684813562714,0.7455076850107398,-62.728205887873166,44.904341419181954,253,253,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw,2020
li1_ridge_single_social192_net_sentiment__x__char_ret1_raw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.07027808476986093,0.007494090689862137,9.377800146578394,6.7363488499872295e-21,0.05558993692085421,0.08496623261886764,253,253,0,5,single_social192,net_sentiment__x__char_ret1,192,explicit,standard,original,none,fixed504,union,raw,2020
li1_ridge_single_social192_net_sentiment__x__char_ret1_raw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,-10.223135831748868,19.917931689471672,-0.5132629226333107,0.6077674162082171,-49.261564589642376,28.815292926144636,253,253,0,5,single_social192,net_sentiment__x__char_ret1,192,explicit,standard,original,none,fixed504,union,raw,2020
li1_ridge_single_social192_net_sentiment__x__char_ret1_raw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,-11.45491858042512,25.150673748208753,-0.45545175827510176,0.6487842663281177,-60.749333313831286,37.83949615298104,253,253,0,5,single_social192,net_sentiment__x__char_ret1,192,explicit,standard,original,none,fixed504,union,raw,2020
li1_enet_agreement_c_joint_raw_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.0772579472461045,0.011559131946462325,6.683715317372886,2.3295915535595938e-11,0.054602464938491975,0.09991342955371704,252,252,0,5,agreement_c,,296,pca_interactions,standard,original,fixed16,fixed504,union,raw,2021
li1_enet_agreement_c_joint_raw_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,41.895906868919184,18.1214656928168,2.311949131439538,0.02078048673426112,6.37848676392008,77.41332697391829,252,252,0,5,agreement_c,,296,pca_interactions,standard,original,fixed16,fixed504,union,raw,2021
li1_enet_agreement_c_joint_raw_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,49.15745261975669,21.56366411169184,2.2796428457213573,0.022628879627304706,6.893447586121788,91.4214576533916,252,252,0,5,agreement_c,,296,pca_interactions,standard,original,fixed16,fixed504,union,raw,2021
li1_ols_text_c_joint_raw_fixed504_union,ols,characteristics_textcore,504,rank_ic,0.0753548137592525,0.010297215307625798,7.317979813770337,2.5173171837708317e-13,0.0551726426152514,0.0955369849032536,252,252,0,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,raw,2021
li1_ols_text_c_joint_raw_fixed504_union,ols,characteristics_textcore,504,ew_spread_bp,44.040555996538814,17.100501295049337,2.5753956118987418,0.010012549147354617,10.524189340661557,77.55692265241606,252,252,0,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,raw,2021
li1_ols_text_c_joint_raw_fixed504_union,ols,characteristics_textcore,504,cap_spread_bp,23.103290338794206,19.31164472819704,1.1963398593937968,0.23156396009078584,-14.746837810704793,60.95341848829321,252,252,0,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,raw,2021
li1_ridge_text_c_joint_raw_fixed504_union,ridge,characteristics_textcore,504,rank_ic,0.07821932511958493,0.011350200272195016,6.8914488946244905,5.522696267723241e-12,0.055973341368765986,0.10046530887040388,252,252,0,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,raw,2021
li1_ridge_text_c_joint_raw_fixed504_union,ridge,characteristics_textcore,504,ew_spread_bp,38.303600358123276,18.37863642069167,2.0841372276671732,0.03714768662004295,2.2821348886114734,74.32506582763509,252,252,0,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,raw,2021
li1_ridge_text_c_joint_raw_fixed504_union,ridge,characteristics_textcore,504,cap_spread_bp,35.58707598288377,20.49275595934841,1.7365685734743554,0.08246335064838145,-4.577987641407681,75.75213960717522,252,252,0,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,raw,2021
li1_enet_text_c_joint_raw_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.07652553636354578,0.011344495877810407,6.74560925296188,1.523862184050821e-11,0.054290733020274276,0.09876033970681729,252,252,0,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,raw,2021
li1_enet_text_c_joint_raw_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,40.31904613940043,18.177415504135038,2.2180846408131325,0.02654906185566075,4.691966419275765,75.9461258595251,252,252,0,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,raw,2021
li1_enet_text_c_joint_raw_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,46.16866246004168,21.18739919211937,2.1790622832657096,0.02932704165848694,4.642123117414684,87.69520180266868,252,252,0,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,raw,2021
li1_ols_text_s_joint_raw_fixed504_union,ols,characteristics_textcore,504,rank_ic,0.07531310791092988,0.010267268585253267,7.335262274048332,2.2128770287076333e-13,0.05518963126423396,0.0954365845576258,252,252,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw,2021
li1_ols_text_s_joint_raw_fixed504_union,ols,characteristics_textcore,504,ew_spread_bp,42.26193711753658,17.154082395786336,2.463666440585458,0.013752402793464926,8.6405534339628,75.88332080111036,252,252,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw,2021
li1_ols_text_s_joint_raw_fixed504_union,ols,characteristics_textcore,504,cap_spread_bp,24.517455425104618,18.653735805422524,1.314345591727398,0.18872993113538916,-12.043194930648784,61.078105780858024,252,252,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw,2021
li1_ridge_text_s_joint_raw_fixed504_union,ridge,characteristics_textcore,504,rank_ic,0.07771397779296804,0.011578137157735863,6.712131384714501,1.9180187062515432e-11,0.0550212459557408,0.10040670963019528,252,252,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw,2021
li1_ridge_text_s_joint_raw_fixed504_union,ridge,characteristics_textcore,504,ew_spread_bp,38.03355384978687,18.285584246295926,2.0799747679646194,0.037527847267205684,2.194467290773865,73.87264040879987,252,252,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw,2021
li1_ridge_text_s_joint_raw_fixed504_union,ridge,characteristics_textcore,504,cap_spread_bp,33.72016013856889,20.482523572389844,1.6462893363405278,0.09970420389063832,-6.4248483758078905,73.86516865294567,252,252,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw,2021
li1_enet_text_s_joint_raw_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.07674556789656625,0.011384181883281755,6.741421446302697,1.5684452750158904e-11,0.054432981411880646,0.09905815438125186,252,252,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw,2021
li1_enet_text_s_joint_raw_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,39.74314526117316,18.144096521985613,2.190417429328349,0.02849397712041964,4.1813695460629035,75.30492097628343,252,252,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw,2021
li1_enet_text_s_joint_raw_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,46.48704110249,21.194230779192335,2.1933818493723845,0.028279878935568274,4.947112095242737,88.02697010973725,252,252,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw,2021
li1_ridge_single_social192_net_sentiment__x__char_ret1_raw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.07780814721192297,0.011559413987250964,6.731149805495213,1.683275474558542e-11,0.05515211211452254,0.10046418230932341,252,252,0,5,single_social192,net_sentiment__x__char_ret1,192,explicit,standard,original,none,fixed504,union,raw,2021
li1_ridge_single_social192_net_sentiment__x__char_ret1_raw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,36.93384803716561,18.39692377613167,2.007609994290671,0.04468475168958229,0.8765400096189282,72.9911560647123,252,252,0,5,single_social192,net_sentiment__x__char_ret1,192,explicit,standard,original,none,fixed504,union,raw,2021
li1_ridge_single_social192_net_sentiment__x__char_ret1_raw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,46.962061098692445,20.925608742140653,2.244238706619739,0.024817046851407284,5.948621609520259,87.97550058786463,252,252,0,5,single_social192,net_sentiment__x__char_ret1,192,explicit,standard,original,none,fixed504,union,raw,2021
li1_enet_agreement_c_joint_raw_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.08651924671905883,0.012060381112859246,7.173840188748982,7.292273112734492e-13,0.06288133409802761,0.11015715934009006,251,251,0,5,agreement_c,,296,pca_interactions,standard,original,fixed16,fixed504,union,raw,2022
li1_enet_agreement_c_joint_raw_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,62.8021914119717,16.387638276070273,3.832290556698299,0.00012695567053503938,30.683010599203904,94.92137222473949,251,251,0,5,agreement_c,,296,pca_interactions,standard,original,fixed16,fixed504,union,raw,2022
li1_enet_agreement_c_joint_raw_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,61.30531514172754,23.406855110809715,2.6191179828090454,0.008815745144503348,15.428722133193205,107.18190815026188,251,251,0,5,agreement_c,,296,pca_interactions,standard,original,fixed16,fixed504,union,raw,2022
li1_ols_text_c_joint_raw_fixed504_union,ols,characteristics_textcore,504,rank_ic,0.08199115767453953,0.009861187380653705,8.31453196350319,9.211507469709279e-17,0.06266358556365739,0.10131872978542167,251,251,0,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,raw,2022
li1_ols_text_c_joint_raw_fixed504_union,ols,characteristics_textcore,504,ew_spread_bp,73.35390351958836,14.193598705641177,5.168097608003684,2.3648880105386287e-07,45.53496124551732,101.17284579365939,251,251,0,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,raw,2022
li1_ols_text_c_joint_raw_fixed504_union,ols,characteristics_textcore,504,cap_spread_bp,60.98845193923928,21.141179068797765,2.8848179063603907,0.0039164011769491115,19.552502373683623,102.42440150479494,251,251,0,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,raw,2022
li1_ridge_text_c_joint_raw_fixed504_union,ridge,characteristics_textcore,504,rank_ic,0.08396588828683131,0.011624764429023994,7.22301847916939,5.084610145761675e-13,0.06118176867718196,0.10675000789648066,251,251,0,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,raw,2022
