model_id,estimator,feature_set,fit_days,metric,mean,se,t,p,ci_low,ci_high,n,calendar_days,missing_days,hac_lags,representation,transform,penalty_grid,pca_grid,history_policy,refit_policy,target,year
ld3_ridge_characteristics_full_raw_standard_original_none_fixed504_union,ridge,characteristics,504,cap_spread_bp,27.407436388331323,12.163073481175756,2.2533314816151186,0.02423825619919833,3.568250423912623,51.24662235275002,251,251,0,5,full,standard,original,none,fixed504,union,raw,2018
ld3_ridge_characteristics_full_raw_standard_expanded_none_fixed504_union,ridge,characteristics,504,rank_ic,0.06714383754096895,0.007621675227417616,8.809590482080761,1.2560386908515316e-18,0.052205628593369295,0.0820820464885686,251,251,0,5,full,standard,expanded,none,fixed504,union,raw,2018
ld3_ridge_characteristics_full_raw_standard_expanded_none_fixed504_union,ridge,characteristics,504,ew_spread_bp,35.6277454513656,12.500950868327898,2.8500028379146083,0.004371883901334248,11.126331976938204,60.12915892579299,251,251,0,5,full,standard,expanded,none,fixed504,union,raw,2018
ld3_ridge_characteristics_full_raw_standard_expanded_none_fixed504_union,ridge,characteristics,504,cap_spread_bp,21.471631798120004,12.083773599823429,1.776897888788131,0.07558504182226264,-2.2121292548698364,45.155392851109845,251,251,0,5,full,standard,expanded,none,fixed504,union,raw,2018
ld3_lasso_characteristics_full_raw_standard_original_none_fixed504_union,lasso,characteristics,504,rank_ic,0.06819711807757647,0.0076857925180891865,8.873140657527324,7.111142475315953e-19,0.053133241549474255,0.08326099460567869,251,251,0,5,full,standard,original,none,fixed504,union,raw,2018
ld3_lasso_characteristics_full_raw_standard_original_none_fixed504_union,lasso,characteristics,504,ew_spread_bp,41.48322225379989,11.899188658946466,3.4862227537346016,0.0004898928916678897,18.16124103701735,64.80520347058243,251,251,0,5,full,standard,original,none,fixed504,union,raw,2018
ld3_lasso_characteristics_full_raw_standard_original_none_fixed504_union,lasso,characteristics,504,cap_spread_bp,27.352094970214356,11.755076161507983,2.326832646119201,0.019974174137550274,4.312569058133366,50.39162088229534,251,251,0,5,full,standard,original,none,fixed504,union,raw,2018
ld3_lasso_characteristics_full_raw_standard_expanded_none_fixed504_union,lasso,characteristics,504,rank_ic,0.06807811290665385,0.007654237995262717,8.894172476579387,5.88562242528385e-19,0.05307608210684085,0.08308014370646684,251,251,0,5,full,standard,expanded,none,fixed504,union,raw,2018
ld3_lasso_characteristics_full_raw_standard_expanded_none_fixed504_union,lasso,characteristics,504,ew_spread_bp,42.018935698710514,11.868452103777043,3.540388867166453,0.00039953786276329195,18.757197023068873,65.28067437435216,251,251,0,5,full,standard,expanded,none,fixed504,union,raw,2018
ld3_lasso_characteristics_full_raw_standard_expanded_none_fixed504_union,lasso,characteristics,504,cap_spread_bp,25.118119579625976,11.516663795489634,2.181023951525197,0.02918164496919413,2.545873318409928,47.69036584084202,251,251,0,5,full,standard,expanded,none,fixed504,union,raw,2018
ld3_enet_characteristics_full_raw_standard_original_none_fixed504_union,enet,characteristics,504,rank_ic,0.06777064006992602,0.00766326277992961,8.843575121476979,9.270362679068835e-19,0.05275092101719769,0.08279035912265434,251,251,0,5,full,standard,original,none,fixed504,union,raw,2018
ld3_enet_characteristics_full_raw_standard_original_none_fixed504_union,enet,characteristics,504,ew_spread_bp,40.85562443289021,11.791219771761835,3.4649192554898494,0.0005303906984568614,17.745258346440416,63.965990519340004,251,251,0,5,full,standard,original,none,fixed504,union,raw,2018
ld3_enet_characteristics_full_raw_standard_original_none_fixed504_union,enet,characteristics,504,cap_spread_bp,32.49768188580675,12.351716379298326,2.631025590927054,0.008512762562104766,8.288762635128553,56.70660113648495,251,251,0,5,full,standard,original,none,fixed504,union,raw,2018
ld3_enet_characteristics_full_raw_standard_expanded_none_fixed504_union,enet,characteristics,504,rank_ic,0.06759417927866147,0.00764843195322582,8.837651912448903,9.775127637509294e-19,0.05260352811213353,0.08258483044518942,251,251,0,5,full,standard,expanded,none,fixed504,union,raw,2018
ld3_enet_characteristics_full_raw_standard_expanded_none_fixed504_union,enet,characteristics,504,ew_spread_bp,41.48900463526747,11.71123814134919,3.5426659533786697,0.00039610410620031497,18.535399663851255,64.44260960668369,251,251,0,5,full,standard,expanded,none,fixed504,union,raw,2018
ld3_enet_characteristics_full_raw_standard_expanded_none_fixed504_union,enet,characteristics,504,cap_spread_bp,28.025405176189878,12.133829609617575,2.309691670136545,0.02090523031173686,4.243536146793726,51.807274205586026,251,251,0,5,full,standard,expanded,none,fixed504,union,raw,2018
ld3_ols_characteristics_core_full_raw_standard_original_none_fixed504_union,ols,characteristics_core,504,rank_ic,0.06726298199529068,0.007177289496194576,9.371641206747164,7.141331284744435e-21,0.05319575307613168,0.08133021091444968,251,251,0,5,full,standard,original,none,fixed504,union,raw,2018
ld3_ols_characteristics_core_full_raw_standard_original_none_fixed504_union,ols,characteristics_core,504,ew_spread_bp,38.51197583182743,11.870774863928528,3.2442680678624405,0.001177528698329066,15.245684629944154,61.778267033710705,251,251,0,5,full,standard,original,none,fixed504,union,raw,2018
ld3_ols_characteristics_core_full_raw_standard_original_none_fixed504_union,ols,characteristics_core,504,cap_spread_bp,17.0810979985331,14.195409087700043,1.2032832511557157,0.2288667281827933,-10.741392559171569,44.903588556237764,251,251,0,5,full,standard,original,none,fixed504,union,raw,2018
ld3_ols_characteristics_full_raw_standard_original_none_fixed504_union,ols,characteristics,504,rank_ic,0.06461097596530084,0.008576000729586612,7.533928459497143,4.9236109038435575e-14,0.047802323403921855,0.08141962852667983,252,252,0,5,full,standard,original,none,fixed504,union,raw,2019
ld3_ols_characteristics_full_raw_standard_original_none_fixed504_union,ols,characteristics,504,ew_spread_bp,13.681718402821577,13.62327178543343,1.0042902041674484,0.3152387539050936,-13.019403648228625,40.38284045387178,252,252,0,5,full,standard,original,none,fixed504,union,raw,2019
ld3_ols_characteristics_full_raw_standard_original_none_fixed504_union,ols,characteristics,504,cap_spread_bp,-11.454453727401075,18.200627449992705,-0.6293438926142992,0.5291239416560358,-47.12702802541786,24.21812057061571,252,252,0,5,full,standard,original,none,fixed504,union,raw,2019
ld3_ridge_characteristics_full_raw_standard_original_none_fixed504_union,ridge,characteristics,504,rank_ic,0.06693988153116624,0.009288519238411876,7.206733367611718,5.731006547774869e-13,0.04873471835417155,0.08514504470816094,252,252,0,5,full,standard,original,none,fixed504,union,raw,2019
ld3_ridge_characteristics_full_raw_standard_original_none_fixed504_union,ridge,characteristics,504,ew_spread_bp,7.230210085426998,14.43559541398848,0.500859845269751,0.6164697642430951,-21.063037021381994,35.52345719223599,252,252,0,5,full,standard,original,none,fixed504,union,raw,2019
ld3_ridge_characteristics_full_raw_standard_original_none_fixed504_union,ridge,characteristics,504,cap_spread_bp,-8.726474970259344,16.03989124416551,-0.5440482630101117,0.5864082614556905,-40.1640841247631,22.711134184244415,252,252,0,5,full,standard,original,none,fixed504,union,raw,2019
ld3_ridge_characteristics_full_raw_standard_expanded_none_fixed504_union,ridge,characteristics,504,rank_ic,0.06693450021274855,0.00925192474785364,7.234656791634273,4.66707872955087e-13,0.04880106091928059,0.08506793950621651,252,252,0,5,full,standard,expanded,none,fixed504,union,raw,2019
ld3_ridge_characteristics_full_raw_standard_expanded_none_fixed504_union,ridge,characteristics,504,ew_spread_bp,6.882108756092893,14.599648118390473,0.47138867322588635,0.6373632030966006,-21.7326757429104,35.49689325509618,252,252,0,5,full,standard,expanded,none,fixed504,union,raw,2019
ld3_ridge_characteristics_full_raw_standard_expanded_none_fixed504_union,ridge,characteristics,504,cap_spread_bp,-5.643679751722978,16.468913960052664,-0.34268681987242167,0.7318340792166687,-37.92215797791512,26.634798474469164,252,252,0,5,full,standard,expanded,none,fixed504,union,raw,2019
ld3_lasso_characteristics_full_raw_standard_original_none_fixed504_union,lasso,characteristics,504,rank_ic,0.06685573815697327,0.00917745721752574,7.284777969795614,3.2220049509557755e-13,0.048868252540965634,0.0848432237729809,252,252,0,5,full,standard,original,none,fixed504,union,raw,2019
ld3_lasso_characteristics_full_raw_standard_original_none_fixed504_union,lasso,characteristics,504,ew_spread_bp,5.085158150304938,14.2171845019661,0.35767687685291766,0.7205851394325975,-22.780011435109643,32.95032773571952,252,252,0,5,full,standard,original,none,fixed504,union,raw,2019
ld3_lasso_characteristics_full_raw_standard_original_none_fixed504_union,lasso,characteristics,504,cap_spread_bp,-6.384443552442664,16.930285092961046,-0.3771019517619976,0.7060978408025971,-39.567192582641674,26.798305477756347,252,252,0,5,full,standard,original,none,fixed504,union,raw,2019
ld3_lasso_characteristics_full_raw_standard_expanded_none_fixed504_union,lasso,characteristics,504,rank_ic,0.06635222711363199,0.00927334020360492,7.155159376967342,8.357576471887103e-13,0.048176814298179015,0.08452763992908496,252,252,0,5,full,standard,expanded,none,fixed504,union,raw,2019
ld3_lasso_characteristics_full_raw_standard_expanded_none_fixed504_union,lasso,characteristics,504,ew_spread_bp,5.262926809555963,14.177344713474286,0.3712209102564902,0.7104729999372423,-22.52415822526297,33.05001184437489,252,252,0,5,full,standard,expanded,none,fixed504,union,raw,2019
ld3_lasso_characteristics_full_raw_standard_expanded_none_fixed504_union,lasso,characteristics,504,cap_spread_bp,-6.77708542503701,16.706858609357635,-0.40564690128167563,0.6850020623416071,-39.521926594180904,25.96775574410689,252,252,0,5,full,standard,expanded,none,fixed504,union,raw,2019
ld3_enet_characteristics_full_raw_standard_original_none_fixed504_union,enet,characteristics,504,rank_ic,0.06694249599059844,0.009187057180194066,7.286609267537437,3.1785301602804343e-13,0.04893619479350797,0.08494879718768891,252,252,0,5,full,standard,original,none,fixed504,union,raw,2019
ld3_enet_characteristics_full_raw_standard_original_none_fixed504_union,enet,characteristics,504,ew_spread_bp,5.10895791986256,14.314463885348873,0.3569087854622118,0.7211600924144117,-22.94687575342052,33.164791593145644,252,252,0,5,full,standard,original,none,fixed504,union,raw,2019
ld3_enet_characteristics_full_raw_standard_original_none_fixed504_union,enet,characteristics,504,cap_spread_bp,-6.331477677861471,17.091356186308072,-0.3704491094120216,0.7110478882981174,-39.829920249971146,27.166964894248203,252,252,0,5,full,standard,original,none,fixed504,union,raw,2019
ld3_enet_characteristics_full_raw_standard_expanded_none_fixed504_union,enet,characteristics,504,rank_ic,0.06674454057526318,0.009289266732649494,7.185124778543875,6.714583500708185e-13,0.04853791233648411,0.08495116881404224,252,252,0,5,full,standard,expanded,none,fixed504,union,raw,2019
ld3_enet_characteristics_full_raw_standard_expanded_none_fixed504_union,enet,characteristics,504,ew_spread_bp,7.927916262211285,14.510128229283229,0.546371206162863,0.5848107986183038,-20.511412478241787,36.36724500266436,252,252,0,5,full,standard,expanded,none,fixed504,union,raw,2019
ld3_enet_characteristics_full_raw_standard_expanded_none_fixed504_union,enet,characteristics,504,cap_spread_bp,-7.482654652131284,17.127732317696644,-0.4368736335515991,0.6622029944448649,-41.05239313165946,26.087083827396885,252,252,0,5,full,standard,expanded,none,fixed504,union,raw,2019
ld3_ols_characteristics_core_full_raw_standard_original_none_fixed504_union,ols,characteristics_core,504,rank_ic,0.06569530515582381,0.00840202543479778,7.818984322963426,5.325124113406072e-15,0.04922763790643067,0.08216297240521694,252,252,0,5,full,standard,original,none,fixed504,union,raw,2019
ld3_ols_characteristics_core_full_raw_standard_original_none_fixed504_union,ols,characteristics_core,504,ew_spread_bp,16.487551484257633,13.7600201827446,1.1982214608183077,0.23083081271756622,-10.481592500466036,43.4566954689813,252,252,0,5,full,standard,original,none,fixed504,union,raw,2019
ld3_ols_characteristics_core_full_raw_standard_original_none_fixed504_union,ols,characteristics_core,504,cap_spread_bp,-20.126241164567197,18.183442498503247,-1.1068443814323867,0.26836121608130203,-55.765133576588575,15.51265124745418,252,252,0,5,full,standard,original,none,fixed504,union,raw,2019
ld3_ols_characteristics_full_raw_standard_original_none_fixed504_union,ols,characteristics,504,rank_ic,0.06749511347912483,0.009475930871018234,7.122795047561608,1.057600311356453e-12,0.048922630251937826,0.08606759670631184,253,253,0,5,full,standard,original,none,fixed504,union,raw,2020
ld3_ols_characteristics_full_raw_standard_original_none_fixed504_union,ols,characteristics,504,ew_spread_bp,-21.825110432745387,20.579020564441006,-1.0605514662081406,0.288893789022425,-62.1592495761589,18.509028710668122,253,253,0,5,full,standard,original,none,fixed504,union,raw,2020
ld3_ols_characteristics_full_raw_standard_original_none_fixed504_union,ols,characteristics,504,cap_spread_bp,-21.094080504831375,25.843583972938244,-0.8162211760922847,0.414373647442128,-71.7465743232269,29.558413313564145,253,253,0,5,full,standard,original,none,fixed504,union,raw,2020
ld3_ridge_characteristics_full_raw_standard_original_none_fixed504_union,ridge,characteristics,504,rank_ic,0.06730962595161108,0.010337189832715794,6.511404650670659,7.445128154511272e-11,0.0470491061781345,0.08757014572508766,253,253,0,5,full,standard,original,none,fixed504,union,raw,2020
ld3_ridge_characteristics_full_raw_standard_original_none_fixed504_union,ridge,characteristics,504,ew_spread_bp,-34.43357233795866,23.07364975192793,-1.4923331466051029,0.13561183134275276,-79.65709484362895,10.789950167711638,253,253,0,5,full,standard,original,none,fixed504,union,raw,2020
ld3_ridge_characteristics_full_raw_standard_original_none_fixed504_union,ridge,characteristics,504,cap_spread_bp,-30.646510761163974,28.382738238653804,-1.0797587781515452,0.28024961194699693,-86.27565549155324,24.98263396922529,253,253,0,5,full,standard,original,none,fixed504,union,raw,2020
ld3_ridge_characteristics_full_raw_standard_expanded_none_fixed504_union,ridge,characteristics,504,rank_ic,0.06721318982782341,0.010315690386632015,6.515626905100236,7.238669379099633e-11,0.0469948081943586,0.08743157146128823,253,253,0,5,full,standard,expanded,none,fixed504,union,raw,2020
ld3_ridge_characteristics_full_raw_standard_expanded_none_fixed504_union,ridge,characteristics,504,ew_spread_bp,-35.10000045108345,22.838526631756285,-1.5368767441538,0.12432349545891726,-79.86269010928464,9.662689207117737,253,253,0,5,full,standard,expanded,none,fixed504,union,raw,2020
ld3_ridge_characteristics_full_raw_standard_expanded_none_fixed504_union,ridge,characteristics,504,cap_spread_bp,-29.899602890810268,28.490356462718495,-1.0494639802045251,0.2939646248606168,-85.73967546444649,25.940469682825952,253,253,0,5,full,standard,expanded,none,fixed504,union,raw,2020
ld3_lasso_characteristics_full_raw_standard_original_none_fixed504_union,lasso,characteristics,504,rank_ic,0.06824440577616221,0.009909084634389862,6.8870544852667175,5.695941108017344e-12,0.04882295677299883,0.08766585477932559,253,253,0,5,full,standard,original,none,fixed504,union,raw,2020
